owner_name,address,city,parcel_id,lot_number,sale_date,sale_price,property_type,bedrooms,bathrooms,square_feet,year_built,sale_price_clean,county,scrape_date,scrape_timestamp
"BENNETT JAKE &
BENNETT LAUREN",4035 WILLIFORD WAY,Spring Hill (701),153K J 01900 000,0090,3/31/2025,"$639,900",,,,,,639900.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENNETT JIMMY D III &
BENNETT MARSHA S",3176 BOYD MILL AVE,Franklin (263967),077 01302 000,,9/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENNETT KELLEN M &
BENNETT SALLY N",1824 WARREN HOLLOW RD,Unincorporated (000),082 00902 000,0002,9/23/2025,"$300,000",,,,,,300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENNETT KELLEN M &
BENNETT SALLY N",1812 WARREN HOLLOW RD,Unincorporated (000),082 00900 000,0001,9/4/2025,"$2,425,000",,,,,,2425000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT REV LIV TRUST,6728 WALNUT HILLS DR,Brentwood (086),030E A 00600 000,0074,4/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT REV LIV TRUST,307 FOUNTAINBROOKE DR,Brentwood (086),030M C 02500 000,0025,4/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENNETT RICHARD DAVID &
KIMBERLY SUZANNE REV LIV TRUST",2064 BELMONT CIR,Franklin (263967),052A H 00100 000,0732,2/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAMILY TRUST,3170 BOYD MILL PK,Franklin (263967),077 01300 002,,7/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAMILY TRUST,3170 BOYD MILL PK,Franklin (263967),077 01300 001,,7/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAMILY TRUST,3170 BOYD MILL AVE,Franklin (263967),077 01300 000,,7/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAMILY TRUST,3172 BOYD MILL PK,Franklin (263967),077 01300T001,,7/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAM TRUST,1101 DOWNS BLVD #192,Franklin (263264),078P K 02800 000,0192,12/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT RUTH FAM TRUST,1804 REDWING CT,Franklin (263264),078H D 01200 000,0123,12/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNETT TAMYRA JEAN ETAL,4481 DYKE BENNETT RD,Unincorporated (000),133 01900 000,,8/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENNICAS GEORGIA,9302 EXTON LN,Brentwood (086),011M B 00700 000,0102,1/31/2025,"$3,286,119",,,,,,3286119.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENO CHARLES J &
BENO AMY E",1165 MEADOW BRIDGE LN,Unincorporated (000),109O A 01700 000,0117,3/12/2025,"$1,199,990",,,,,,1199990.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENSINGER ELIZABETH &
BENSINGER WILLIAM MICHAEL",503 BANCROFT WAY,Franklin (263264),063J H 03500 000,0006,4/28/2025,"$710,000",,,,,,710000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENSON MATTHEW WILLIAM &
BENSON ALICIA",1004 JONES PKWY,Brentwood (086),029K C 02500 000,0139,9/18/2025,"$2,060,000",,,,,,2060000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENTLEY CHARLES H III &
BENTLEY LINDSAY",5200 LAKE CT,Brentwood (086),012L B 02600 000,0143,3/7/2025,"$2,099,000",,,,,,2099000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENTLEY REBECCA E REV LIV TRUST,1014 DUNROBIN DR,Franklin (263967),080A D 00900 000,0714,11/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENTON JOSHUA D &
BENTON MARY KATHERINE",803 SHADY GLEN CT,Unincorporated (000),038M B 00600 000,0348,11/14/2025,"$945,750",,,,,,945750.0,Williamson,2026-01-20,2026-01-20 23:01:29
BENTON TN COMM PROP TRUST,9442 CHESAPEAKE DR,Brentwood (086),030P B 02900 000,0066,8/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENTZEN PATRICK &
BENTZEN RHONDA",1140 JEWELL AVE,Franklin (263967),077C E 02800 000,,3/17/2025,"$1,435,000",,,,,,1435000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BENTZEN RHONDA &
BENTZEN PATRICK",3209 DARK WOODS DR,Franklin (263967),077E C 00500 000,4183,6/4/2025,"$610,000",,,,,,610000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERAN PATRICIA SHELTON REV TRUST,9248 JOINER CREEK RD,Unincorporated (000),142N A 01400 000,15014,9/26/2025,"$4,687,953",,,,,,4687953.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERGER FAM TRUST,495 CHLOE CT,Brentwood (086),011N E 00800 000,0005,3/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERGER IAN BENJAMIN &
BERGER AMY",5300 STATESWOOD CT,Unincorporated (000),155F C 00900 000,0309,6/30/2025,"$375,000",,,,,,375000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERGER LIV TRUST,624 SPRINGLAKE DR,Franklin (263967),077E D 08407 000,0314,3/12/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERG GINA &
BERG JASON",6626 ARNO-COLLEGE GROVE RD,Unincorporated (000),158 01602 000,0002,4/21/2025,"$1,625,000",,,,,,1625000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERGH ADAM &
BERGH LAUREN",520 CASTLEBURY CT,Franklin (263264),079H F 02200 000,0022,10/31/2025,"$766,500",,,,,,766500.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERG JULIE,KINGWOOD BLVD,Fairview (255),042 12312 000,,6/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERG LEO &
ATWL RESOURCES LLC",611 CATTAIL LN,Unincorporated (000),117H A 01400 000,0220,12/8/2025,"$1,240,000",,,,,,1240000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERGLUND KYLE R &
BERGLUND SUSAN",6060 LOOKAWAY CIR,Unincorporated (000),060O B 00900 000,0309,12/19/2025,"$2,762,111",,,,,,2762111.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERGMANN FAM REV LIV TRUST,2813 KENNEDY CT,Franklin (263264),079J A 01300C084,2813,9/24/2025,"$320,000",,,,,,320000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERGMANN FAM REV LIV TRUST,503 FOUNDERS POINTE BLVD,Franklin (263264),063I B 01600 000,0104,7/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERGSTROM FAM TRUST,7064 LAMPKINS CROSSING DR,Unincorporated (000),108O B 00600 000,0206,2/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERINGER DANIELLE THERESA,1004 SCRAMBLERS KNOB,Unincorporated (000),052 03700 000,0041,7/24/2025,"$2,425,000",,,,,,2425000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERKSHIRE CREST LLC,715 VERNON RD,Brentwood (086),060 03601 000,,6/25/2025,"$4,675,000",,,,,,4675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERMAN FAM TRUST,9910 ELLAND RD,Brentwood (086),056H D 00400 000,0004,12/18/2025,"$2,169,474",,,,,,2169474.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERMUDEZ CYNTHIA HERNANDEZ &
HERNANDEZ WILFREDO FLORES",224 HICKORY DR,Franklin (263264),062P C 02000 000,0026,9/10/2025,"$350,000",,,,,,350000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERMUDEZ SILVIA,4352 LITTLE TETON PASS (PVT),Unincorporated (000),134 03602 000,,10/14/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERNEKING DANIEL &
BERNEKING AUDREY",7023 SULLY CT,Fairview (255),047O D 01100 000,0183,4/1/2025,"$531,000",,,,,,531000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERO JEFFERY J &
LAURIE C LIV TRUST",1095 BRIXWORTH DR,Spring Hill (701),166A K 05800 000,0480,12/9/2025,"$825,000",,,,,,825000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRES JENNIFER,1102 MCCALL PVT CT,Brentwood (086),028M C 01400 000,0015,9/15/2025,"$1,750,000",,,,,,1750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRETT ALLISON KALI,6341 MCDANIEL RD,Unincorporated (000),136 03601 000,,1/2/2026,"$1,400,000",,,,,,1400000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERRIZ ALBERT &
BERRIZ BETSY A",2370 ROCKY FORK RD,Nolensville (535),057 03101 000,0001,7/7/2025,"$2,699,900",,,,,,2699900.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRONES JOINT REV TRUST,1915 AMACHER DR,Spring Hill (701),153O C 02100 000,0121,11/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERRY ALLISON &
BERRY SAMUEL",515 MIDWAY CIR,Brentwood (086),011P D 03900 000,0039,7/7/2025,"$1,550,000",,,,,,1550000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERRY ANDREW &
BERRY LINDSEY",8341 CARRIAGE HILLS DR,Brentwood (086),054K C 01900 000,0073,9/18/2025,"$1,180,000",,,,,,1180000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRY DAVID CAMERON JR,157 CAVALCADE DR,Franklin (263967),052A A 06200 000,0231,4/10/2025,"$689,000",,,,,,689000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRYMAN PROPERTY TRUST #2,6210 MURRAY LN,Brentwood (086),028 01504 000,PT 8,7/31/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRY RICHARD,193 BOXWOOD DR,Unincorporated (000),027A A 00100C080,0193,3/3/2025,"$399,900",,,,,,399900.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRY RONNIE LEE JR,7708 CHESTER RD,Fairview (255),047 04500 000,0008,4/30/2025,"$363,000",,,,,,363000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERRYS CHAPEL PARTNERS LLC,N BERRYS CHAPEL RD,Unincorporated (000),036 01600 000,TR2,12/2/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERRY TIMOTHY JAMES &
BERRY PAIGE",2840 PUCKETT LN,Unincorporated (000),085 02700 000,TR1,10/1/2025,"$680,000",,,,,,680000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERRY V TYLER RIEVES &
BERRY VICTORIA WARREN",306 WATERCRESS DR,Franklin (263264),078L A 00200 000,0052,6/23/2025,"$980,000",,,,,,980000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BERTE FAM TRUST,4219 TWO RIVERS LN,Unincorporated (000),051 01209 000,0112,11/21/2025,"$5,550,000",,,,,,5550000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERTINO CHARLES W &
KELLY D REV LIV TRUST",5735 OLD HWY 96,Unincorporated (000),067 03900 000,0010,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BERZONSKY MATTHEW &
BERZONSKY ANGELA",5100 AUNT NANNIES PLACE,Nolensville (535),059B D 01400 000,4120,11/6/2025,"$903,900",,,,,,903900.0,Williamson,2026-01-20,2026-01-20 23:01:29
BESCH JONATHAN,166 STANTON HALL LN,Franklin (263967),052H M 00300C096,0166,4/16/2025,"$350,000",,,,,,350000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BESSEAU ARTHUR L &
BESSEAU JENNIFFER",8048 ATLEE CT,Unincorporated (000),108P A 05000 000,0350,7/31/2025,"$1,124,296",,,,,,1124296.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BESSENT THOMAS &
BESSENT MARY",2077 RODERICK CIR,Franklin (263264),089B L 00900 000,0039,10/29/2025,"$535,000",,,,,,535000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BEST MARK &
ANNA FAM TRUST",175 STURBRIDGE DR,Franklin (263264),078L B 01100 000,0067,10/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BETHESDA COLLECTIVE LLC,4420 ARNO RD,Unincorporated (000),116 02602 000,,4/8/2025,"$852,500",,,,,,852500.0,Williamson,2026-01-20,2026-01-20 23:01:29
BETTER DAYS COMING LLC,200 N ROYAL OAKS BLVD #A-1,Franklin (263264),079F A 03500C001,A-1,7/18/2025,"$315,000",,,,,,315000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BETTIOL BROOKE,3007 NOLENCREST WAY,Franklin (263967),080F G 00900 000,0020,6/23/2025,"$875,000",,,,,,875000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BETTS RYAN &
BETTS ASHLEY",833 QUEEN ANNES CT,Nolensville (535),056C C 00600 000,0084,5/13/2025,"$926,000",,,,,,926000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BETZEL JAKOB,6072 LOOKAWAY CIR,Unincorporated (000),060O B 01300 000,0313,5/1/2025,"$1,940,593",,,,,,1940593.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BEZEMER VINCENT &
HOFF ESMARIJ",1772 STILLWATER CIR,Brentwood (086),054L A 01500 000,0054,6/27/2025,"$1,300,000",,,,,,1300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BG INV LLC,1004 GRACELAWN CT,Brentwood (086),028A A 00300 000,0112,9/12/2025,"$715,000",,,,,,715000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BGRS LLC,4510 HYANNIS CT,Unincorporated (000),107A A 02300 000,0123,5/16/2025,"$1,950,000",,,,,,1950000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BHAGCHAND COMM PROP TRUST,1046 SINATRA DR,Nolensville (535),056K A 01400 000,0014,4/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BHATIA DILPREET SINGH &
BHATIA MANPREET KAUR",1789 BALVENIE CT,Brentwood (086),060A E 01300 000,0038,6/16/2025,"$1,675,000",,,,,,1675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BHATTACHARJEE ANIRBAN,5048 POPLAR FARMS DR,Franklin (263967),080G E 07000 000,0070,8/29/2025,"$805,740",,,,,,805740.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BHAVANAM PERI R &
GUNTAKA CHAITANYA",7033 PENBROOK DR,Franklin (263967),052H H 05300 000,1418,3/13/2025,"$540,000",,,,,,540000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BHIKA JOINT REV LIV TRUST,9640 MITCHELL PL,Brentwood (086),030M B 01800 000,0024,8/11/2025,"$1,750,000",,,,,,1750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIALEK BRIAN D &
BIALEK ASHLEY",9802 HARTWICK CT,Brentwood (086),055E A 02300 000,0061,9/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIANCHI NICOLAS J &
BIANCHI MELISSA N",3061 AMERICUS DR,Thompson's Station (718),132H A 03600 000,0091,4/10/2025,"$994,900",,,,,,994900.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIBEE SARAH FRANCES REV LIV TRUST,7307 SHEENA LN,Fairview (255),022I B 01500 000,0023,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BICKERSTAFF STACY &
BICKERSTAFF ANDREW",4136 BANNER SQUARE LN,Unincorporated (000),109N D 02600 000,0625,12/17/2025,"$1,200,000",,,,,,1200000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIDINGER KRISTAN,8117 HILLDALE DR,Brentwood (086),035P D 02800 000,0263,5/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIDINGER MARK C,9640 STANFIELD RD,Brentwood (086),030 04902 000,0102,4/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIEDERMAN OLARU FAM TRUST,3161 LANGLEY DR,Franklin (263967),077F C 02600 000,3141,12/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIEGALSKI ROBERT SPENCER BAIN &
BIEGALSKI CINDY BAIN",3404 SARAH BEE LN,Thompson's Station (718),145L C 00400 000,0013,3/21/2025,"$1,521,014",,,,,,1521014.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIEHL-GODFREY COMM PROP REV TRUST,1301 ROBERT E LEE LN,Brentwood (086),028N A 00600 000,0027,1/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIEL KIRSTEN L REV TRUST &
BIEL DOUGLAS A REV TRUST",1488 MARCASITE DR,Brentwood (086),055D A 03700 000,0037,5/8/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIENERT REAL EST GROUP LLC,405 FIGUERS DR,Franklin (263264),078P B 01800 000,0046,3/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIENERT REAL EST GROUP LLC,411 FIGUERS DR,Franklin (263264),078P B 01500 000,0049,3/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIESINGER NATASHA,3006 LONG BRANCH CIR,Franklin (263967),117I F 02700 000,0147,9/5/2025,"$805,000",,,,,,805000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIGELOW JEFFREY &
BIGELOW DENISE",7036 FIDDLERS GLEN DR,Unincorporated (000),114I A 02400 000,0124,4/7/2025,"$1,175,000",,,,,,1175000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGGERS LISA WILSON,123 S MARGIN ST,Franklin (263264),078F G 00402 000,0002,1/24/2025,"$1,430,000",,,,,,1430000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGGS REAL ESTATE LLC,7943 DAUGHERTY-CAPLEY RD,Unincorporated (000),097 00805 000,TR5,8/15/2025,"$340,000",,,,,,340000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIG HOSS FARMS LLC,907 REBEL CIR,Franklin (263264),063G A 02900 000,0063,2/12/2025,"$699,999",,,,,,699999.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGLIN BRIAN J,417 FORREST ST,Franklin (263264),078G D 00700 000,0009,3/13/2025,"$1,010,000",,,,,,1010000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGLIN FAM TRUST,8808 EDGECOMB DR,Unincorporated (000),142M B 01700 000,13017,2/27/2025,"$2,050,000",,,,,,2050000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGLIN FAM TRUST,415 FORREST ST,Franklin (263264),078G D 00800 000,0013,5/29/2025,"$397,000",,,,,,397000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIGLIN FAM TRUST,419 FORREST ST,Franklin (263264),078G D 00600 000,0010,6/26/2025,"$365,000",,,,,,365000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BILLINGS FAM TRUST,920 SARATOGA DR,Brentwood (086),030P C 02500 000,0044,8/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BILLINGS JORDAN MARIE FRENZ,1429 BERN DR,Spring Hill (701),167L N 00700 000,0502,6/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BILLINGSLY COURT HOLDINGS LLC,310 BILLINGSLY CT 100,Franklin (263967),061 00112C001,,12/5/2025,"$5,407,850",,,,,,5407850.0,Williamson,2026-01-20,2026-01-20 23:01:29
BILLINGSLY COURT HOLDINGS LLC,310 BILLINGSLY CT 100,Franklin (263967),061 00112C001,,12/5/2025,"$5,407,850",,,,,,5407850.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BILLIOT STEPHEN &
KATHY REV TRUST",62 ALTON PARK LN,Franklin (263967),052G D 00200C078,040B,8/28/2025,"$545,000",,,,,,545000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BILTIBO EDEN &
GABRE YARED",9732 TURNBRIDGE CT,Brentwood (086),034L A 01100 000,0137,8/8/2025,"$1,300,000",,,,,,1300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BILYEU JUDITH M &
BILYEU STEPHEN L",3036 OXFORD GLEN DR,Franklin (263967),080H B 02500 000,0693,6/3/2025,"$825,000",,,,,,825000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BINDI ALLANA &
BINDI CRISTIANO",7284 MURREL DR,Unincorporated (000),134E B 00900 000,0309,3/6/2025,"$1,916,260",,,,,,1916260.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BINGHAM CLAUDE RHEA LE &
ALEXANDER RORY DURELL",4653 REED RD,Unincorporated (000),155 02604 000,,8/8/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINGHAM TRUST,2064 OLD HILLSBORO RD,Unincorporated (000),065 03105 000,,5/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINGHAM TRUST,2060 OLD HILLSBORO RD,Unincorporated (000),065 03104 000,,5/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINKLEY ELIZABETH ANN,1100 HWY 96 N,Fairview (255),021 02700 000,1,9/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINKLEY ELIZABETH ANN,1096 N HWY 96,Fairview (255),021 02800 000,,9/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINKLEY ELIZABETH ANN,1096 N HWY 96,Fairview (255),021 02800 000,,9/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINKLEY FAM TRUST,545 FEDERAL ST,Franklin (263967),060P A 01300 000,0086,1/8/2026,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BINKLEY STEPHANIE A,5485 HARGROVE RD,Unincorporated (000),074 01800 000,,8/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRCHWOOD HOMES LLC,1739 BRIARMONT PLACE,Brentwood (086),055E D 01100 000,0105,9/16/2025,"$388,922",,,,,,388922.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRCHWOOD HOMES LLC,4024 FORESTSIDE DR,Franklin (263967),117I H 01600 000,0016,5/8/2025,"$244,000",,,,,,244000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIRD MARILYN KAE &
BAGLEY GABRIELLE ZOE",225 -A FOLSOM PVT PASS,Spring Hill (701),167B M 00100C064,0001,4/16/2025,"$272,630",,,,,,272630.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRDSONG ARTS LLC,1520 FRANKLIN RD,Brentwood (086),036 06900 000,,10/20/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIRDSONG EMILY WILCHECK &
BIRDSONG DUSTIN",7304 COLD HARBOR CT,Fairview (255),043D E 01100 000,0011,9/9/2025,"$895,000",,,,,,895000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRDWELL FAM TRUST,344 WHITEWATER WAY,Franklin (263967),077L F 04200 000,0158,11/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BIRDWELL KEVIN LEE &
BIRDWELL SHERYL RENEE MCKEE",7703 WOODFORD DR,Fairview (255),046F E 05300 000,0053,6/20/2025,"$741,000",,,,,,741000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRKEL KELSEY LIV TRUST,8225 ASHBURY CT,Unincorporated (000),108P B 05700 000,0457,12/29/2025,"$1,118,345",,,,,,1118345.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRKMAIER JOINT REV LIV TRUST,1022 ALICE SPRINGS CIR,Spring Hill (701),166B D 01300 000,0141,3/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIRKMEYER JOINT REV LIV TRUST,9195 KEATS ST,Franklin (263967),077C J 01700 000,1565,6/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BISCAN ROBERT S REV TRUST,1554 SUNSET RD,Brentwood (086),056 00101 000,,12/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BISCHOFF BRITT,1422 ADAMS ST,Franklin (263264),078N A 01000 000,0019,5/30/2025,"$870,000",,,,,,870000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BISHOP ANDREW F &
BISHOP JAN E",2007 CONGRESS DR,Franklin (263967),077K A 01100 000,,4/10/2025,"$1,394,855",,,,,,1394855.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BISHOP ASHLEY &
BISHOP MARGUERITE PICOU",309 DEEP CREEK DR,Spring Hill (701),154G K 04400 000,0150,9/29/2025,"$916,847",,,,,,916847.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BISHOP BIANCA &
BISHOP IAN",1332 COLUMBIA AVE,Franklin (263264),078J E 00500 000,0056,9/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BISHOP FAM LIV TRUST,9804 HARTWICK CT,Brentwood (086),055E A 02400 000,0060,8/6/2025,"$3,735,730",,,,,,3735730.0,Williamson,2026-01-20,2026-01-20 23:01:29
BISHOP SRIJITA REV TRUST,9765 JUPITER FOREST DR,Brentwood (086),033H I 04000 000,0538,6/12/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BISSINGER FREDRICK &
CYTHIA REV LIV TRUST",208 PRAIRIE VIEW DR,Franklin (263264),063K A 01900 000,0003,5/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIVANS FAMILY TRUST,GREEN CHAPEL RD,Unincorporated (000),123 00102 000,0004,3/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BIXLER FAM TRUST,8227 HEIRLOOM BLVD,Unincorporated (000),142F A 03000 000,,9/19/2025,"$3,450,000",,,,,,3450000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BJDMAK LLC,2690 DOUGLAS LN,Spring Hill (701),154J A 00300 000,0102,7/3/2025,"$475,000",,,,,,475000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BJN TRUST,1791 MASTERS DR,Unincorporated (000),118H D 01300 000,0313,7/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"B &
K MARTIN FAM TRUST",504 BRIXHAM PARK DR,Franklin (263967),052F B 00900 000,1648,2/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BLACKBURN DOUGLAS JEFFERSON &
BLACKBURN SUSAN CROCKETT",145 MARY ANN CIR,Spring Hill (701),153K K 06700 000,0067,10/6/2025,"$370,000",,,,,,370000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BLACKBURN KNOX &
BLACKBURN STACY",1440 LEWISBURG PK,Unincorporated (000),117 00900 000,,8/4/2025,"$1,100,000",,,,,,1100000.0,Williamson,2026-01-20,2026-01-20 23:01:29
